# M=14, N=7, V0=0.0, V=0.25, PBC
#  time (tJ)                 S₁(ℓ=7)                 S₂(ℓ=7)
    0.000000      1.226143807842E+00      9.783680249733E-01
    0.100000      1.226585023607E+00      9.786442399964E-01
    0.200000      1.227777560890E+00      9.794029222537E-01
    0.300000      1.229380068358E+00      9.804549856041E-01
    0.400000      1.230957005917E+00      9.815478000093E-01
    0.500000      1.232122402314E+00      9.824375046835E-01
    0.600000      1.232660554839E+00      9.829551922791E-01
    0.700000      1.232580202978E+00      9.830472129887E-01
    0.800000      1.232085157807E+00      9.827794246036E-01
    0.900000      1.231476626496E+00      9.823074360682E-01
    1.000000      1.231035563959E+00      9.818252100096E-01
    1.100000      1.230929022032E+00      9.815094065100E-01
    1.200000      1.231180597206E+00      9.814755648766E-01
    1.300000      1.231694380437E+00      9.817561086494E-01
    1.400000      1.232309579327E+00      9.823021760310E-01
    1.500000      1.232868577210E+00      9.830044043279E-01
    1.600000      1.233271475352E+00      9.837239235790E-01
    1.700000      1.233498392818E+00      9.843243929716E-01
    1.800000      1.233594937316E+00      9.846982048496E-01
    1.900000      1.233631423128E+00      9.847834852030E-01
    2.000000      1.233658927439E+00      9.845715138836E-01
    2.100000      1.233695436934E+00      9.841055383775E-01
    2.200000      1.233738135916E+00      9.834718534293E-01
    2.300000      1.233769355719E+00      9.827837869613E-01
    2.400000      1.233767095528E+00      9.821600557688E-01
    2.500000      1.233723864358E+00      9.817007545402E-01
    2.600000      1.233658613858E+00      9.814658831261E-01
    2.700000      1.233597524359E+00      9.814617253520E-01
    2.800000      1.233537956668E+00      9.816392175759E-01
    2.900000      1.233448985337E+00      9.819058707597E-01
    3.000000      1.233304043078E+00      9.821493182879E-01
    3.100000      1.233104409025E+00      9.822670645383E-01
    3.200000      1.232868125570E+00      9.821947558282E-01
    3.300000      1.232612070652E+00      9.819252202940E-01
    3.400000      1.232360479677E+00      9.815126968283E-01
    3.500000      1.232152606989E+00      9.810604469573E-01
    3.600000      1.232047714033E+00      9.806943813210E-01
    3.700000      1.232100770378E+00      9.805293623102E-01
    3.800000      1.232326109036E+00      9.806373275436E-01
    3.900000      1.232681267827E+00      9.810264129433E-01
    4.000000      1.233090657413E+00      9.816374825764E-01
    4.100000      1.233484826642E+00      9.823592848716E-01
    4.200000      1.233819086304E+00      9.830573510849E-01
    4.300000      1.234072945381E+00      9.836073889401E-01
    4.400000      1.234245181041E+00      9.839236593768E-01
    4.500000      1.234347977523E+00      9.839763366005E-01
    4.600000      1.234397218883E+00      9.837959319482E-01
    4.700000      1.234405461191E+00      9.834648025055E-01
    4.800000      1.234383174616E+00      9.830965624597E-01
    4.900000      1.234340692597E+00      9.828068236633E-01
    5.000000      1.234283187292E+00      9.826830687202E-01
    5.100000      1.234214706645E+00      9.827634149589E-01
    5.200000      1.234155965709E+00      9.830302757270E-01
    5.300000      1.234159251640E+00      9.834178920806E-01
    5.400000      1.234288489205E+00      9.838283419617E-01
    5.500000      1.234569321745E+00      9.841516246003E-01
    5.600000      1.234954940875E+00      9.842883436488E-01
    5.700000      1.235335349840E+00      9.841733922711E-01
    5.800000      1.235583823031E+00      9.837954543097E-01
    5.900000      1.235614514583E+00      9.832045432630E-01
    6.000000      1.235421488754E+00      9.825022524536E-01
    6.100000      1.235068957573E+00      9.818161563347E-01
    6.200000      1.234640103440E+00      9.812664551364E-01
    6.300000      1.234182575335E+00      9.809356676963E-01
    6.400000      1.233718120147E+00      9.808503353732E-01
    6.500000      1.233274251645E+00      9.809791174153E-01
    6.600000      1.232906269858E+00      9.812465261405E-01
    6.700000      1.232688627117E+00      9.815573484220E-01
    6.800000      1.232671396499E+00      9.818243194808E-01
    6.900000      1.232844554193E+00      9.819912052000E-01
    7.000000      1.233140800073E+00      9.820450865920E-01
    7.100000      1.233472799858E+00      9.820149321728E-01
    7.200000      1.233770452320E+00      9.819577163057E-01
    7.300000      1.233991950183E+00      9.819372131612E-01
    7.400000      1.234118631220E+00      9.820027730816E-01
    7.500000      1.234143701696E+00      9.821748746427E-01
    7.600000      1.234067119093E+00      9.824411718205E-01
    7.700000      1.233908251815E+00      9.827625585181E-01
    7.800000      1.233719177066E+00      9.830854726287E-01
    7.900000      1.233575894265E+00      9.833556396982E-01
    8.000000      1.233548912573E+00      9.835296312412E-01
    8.100000      1.233678345765E+00      9.835826735224E-01
